Rule,Support,Confidence,Lift,Leverage
one -> use,0.286013619696176,0.286013619696176,1.0,0.713986380303824
one -> veri,0.21843897328444212,0.21843897328444212,1.0,0.7815610267155579
one -> want,0.2425353588266108,0.2425353588266108,1.0,0.7574646411733892
one -> way,0.2577265584075432,0.2577265584075432,1.0,0.7422734415924568
one -> well,0.2252488213724463,0.2252488213724463,1.0,0.7747511786275537
one -> whi,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
one -> work,0.2587742273441592,0.2587742273441592,1.0,0.7412257726558408
one -> world,0.2587742273441592,0.2587742273441592,1.0,0.7412257726558408
one -> would,0.33473022524882134,0.33473022524882134,1.0,0.6652697747511787
one -> year,0.30591932949188055,0.30591932949188055,1.0,0.6940806705081195
onli -> peopl,0.25510738606600314,0.25510738606600314,1.0,0.7448926139339969
onli -> said,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
say -> onli,0.22472498690413828,0.22472498690413828,1.0,0.7752750130958617
onli -> state,0.2592980618124673,0.2592980618124673,1.0,0.7407019381875327
take -> onli,0.2179151388161341,0.2179151388161341,1.0,0.7820848611838659
onli -> thi,0.3792561550550026,0.3792561550550026,1.0,0.6207438449449973
onli -> time,0.2676794133053955,0.2676794133053955,1.0,0.7323205866946045
use -> onli,0.21896280775275012,0.21896280775275012,1.0,0.7810371922472499
onli -> way,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
work -> onli,0.2079622839182818,0.2079622839182818,1.0,0.7920377160817182
world -> onli,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
would -> onli,0.27606076479832375,0.27606076479832375,1.0,0.7239392352016762
year -> onli,0.24515453116815086,0.24515453116815086,1.0,0.7548454688318491
part -> thi,0.22053431115767416,0.22053431115767416,1.0,0.7794656888423258
presid -> peopl,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
report -> peopl,0.21320062860136196,0.21320062860136196,1.0,0.7867993713986381
right -> peopl,0.22577265584075432,0.22577265584075432,1.0,0.7742273441592457
said -> peopl,0.26506024096385544,0.26506024096385544,1.0,0.7349397590361446
say -> peopl,0.2645364064955474,0.2645364064955474,1.0,0.7354635935044527
see -> peopl,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
state -> peopl,0.286537454164484,0.286537454164484,1.0,0.7134625458355159
take -> peopl,0.24777370350969094,0.24777370350969094,1.0,0.752226296490309
thi -> peopl,0.43635411210057623,0.43635411210057623,1.0,0.5636458878994237
think -> peopl,0.20586694604504976,0.20586694604504976,1.0,0.7941330539549503
time -> peopl,0.29387113672079623,0.29387113672079623,1.0,0.7061288632792038
trump -> peopl,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
two -> peopl,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
use -> peopl,0.2467260345730749,0.2467260345730749,1.0,0.7532739654269252
want -> peopl,0.2215819800942902,0.2215819800942902,1.0,0.7784180199057098
way -> peopl,0.22943949711891043,0.22943949711891043,1.0,0.7705605028810896
work -> peopl,0.22262964903090623,0.22262964903090623,1.0,0.7773703509690938
world -> peopl,0.22210581456259823,0.22210581456259823,1.0,0.7778941854374017
would -> peopl,0.2985856469355684,0.2985856469355684,1.0,0.7014143530644317
year -> peopl,0.26558407543216345,0.26558407543216345,1.0,0.7344159245678366
person -> thi,0.21581980094290204,0.21581980094290204,1.0,0.784180199057098
place -> thi,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
point -> thi,0.24044002095337874,0.24044002095337874,1.0,0.7595599790466212
polit -> thi,0.27029858564693554,0.27029858564693554,1.0,0.7297014143530645
would -> polit,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
post -> thi,0.24201152435830278,0.24201152435830278,1.0,0.7579884756416972
power -> thi,0.24096385542168675,0.24096385542168675,1.0,0.7590361445783133
presid -> state,0.22682032477737035,0.22682032477737035,1.0,0.7731796752226296
presid -> thi,0.286013619696176,0.286013619696176,1.0,0.713986380303824
presid -> would,0.2252488213724463,0.2252488213724463,1.0,0.7747511786275537
public -> thi,0.21948664222105815,0.21948664222105815,1.0,0.7805133577789418
put -> thi,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
report -> said,0.214248297537978,0.214248297537978,1.0,0.785751702462022
report -> state,0.21896280775275012,0.21896280775275012,1.0,0.7810371922472499
report -> thi,0.31901519119958094,0.31901519119958094,1.0,0.6809848088004191
report -> time,0.21739130434782608,0.21739130434782608,1.0,0.782608695652174
report -> would,0.21843897328444212,0.21843897328444212,1.0,0.7815610267155579
right -> state,0.214772132006286,0.214772132006286,1.0,0.785227867993714
thi -> right,0.2991094814038764,0.2991094814038764,1.0,0.7008905185961236
right -> time,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
would -> right,0.21267679413305396,0.21267679413305396,1.0,0.787323205866946
say -> said,0.24829753797799894,0.24829753797799894,1.0,0.7517024620220011
said -> state,0.25091671031953905,0.25091671031953905,1.0,0.7490832896804609
take -> said,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
thi -> said,0.3855421686746988,0.3855421686746988,1.0,0.6144578313253012
said -> time,0.24829753797799894,0.24829753797799894,1.0,0.7517024620220011
two -> said,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
use -> said,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
would -> said,0.27658459926663176,0.27658459926663176,1.0,0.7234154007333682
year -> said,0.23467784180199058,0.23467784180199058,1.0,0.7653221581980094
say -> state,0.23677317967522263,0.23677317967522263,1.0,0.7632268203247774
say -> take,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
say -> thi,0.3635411210057622,0.3635411210057622,1.0,0.6364588789942378
say -> time,0.250392875851231,0.250392875851231,1.0,0.749607124148769
use -> say,0.21372446306967,0.21372446306967,1.0,0.78627553693033
say -> would,0.2718700890518596,0.2718700890518596,1.0,0.7281299109481404
year -> say,0.23048716605552647,0.23048716605552647,1.0,0.7695128339444736
thi -> see,0.29125196437925616,0.29125196437925616,1.0,0.7087480356207438
time -> see,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
would -> see,0.2079622839182818,0.2079622839182818,1.0,0.7920377160817182
share -> thi,0.2352016762702986,0.2352016762702986,1.0,0.7647983237297014
show -> thi,0.24777370350969094,0.24777370350969094,1.0,0.752226296490309
sinc -> thi,0.2283918281822944,0.2283918281822944,1.0,0.7716081718177056
state -> support,0.2074384494499738,0.2074384494499738,1.0,0.7925615505500262
take -> state,0.22315348349921424,0.22315348349921424,1.0,0.7768465165007857
thi -> state,0.40859088528025145,0.40859088528025145,1.0,0.5914091147197486
time -> state,0.2833944473546359,0.2833944473546359,1.0,0.7166055526453641
trump -> state,0.2037716081718177,0.2037716081718177,1.0,0.7962283918281823
two -> state,0.20848611838658984,0.20848611838658984,1.0,0.7915138816134102
unit -> state,0.2252488213724463,0.2252488213724463,1.0,0.7747511786275537
use -> state,0.23467784180199058,0.23467784180199058,1.0,0.7653221581980094
way -> state,0.20900995285489785,0.20900995285489785,1.0,0.7909900471451021
work -> state,0.22053431115767416,0.22053431115767416,1.0,0.7794656888423258
world -> state,0.21581980094290204,0.21581980094290204,1.0,0.784180199057098
would -> state,0.2959664745940283,0.2959664745940283,1.0,0.7040335254059717
year -> state,0.2708224201152436,0.2708224201152436,1.0,0.7291775798847564
still -> thi,0.2215819800942902,0.2215819800942902,1.0,0.7784180199057098
thi -> support,0.27606076479832375,0.27606076479832375,1.0,0.7239392352016762
would -> support,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
take -> thi,0.34573074908328966,0.34573074908328966,1.0,0.6542692509167103
take -> time,0.25510738606600314,0.25510738606600314,1.0,0.7448926139339969
use -> take,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
take -> would,0.2352016762702986,0.2352016762702986,1.0,0.7647983237297014
year -> take,0.2252488213724463,0.2252488213724463,1.0,0.7747511786275537
thing -> thi,0.25144054478784705,0.25144054478784705,1.0,0.748559455212153
think -> thi,0.2729177579884756,0.2729177579884756,1.0,0.7270822420115244
thi -> time,0.4394971189104243,0.4394971189104243,1.0,0.5605028810895757
tri -> thi,0.23834468308014667,0.23834468308014667,1.0,0.7616553169198533
trump -> thi,0.29177579884756416,0.29177579884756416,1.0,0.7082242011524358
two -> thi,0.3080146673651126,0.3080146673651126,1.0,0.6919853326348874
thi -> unit,0.2210581456259822,0.2210581456259822,1.0,0.7789418543740179
use -> thi,0.36616029334730227,0.36616029334730227,1.0,0.6338397066526977
veri -> thi,0.2676794133053955,0.2676794133053955,1.0,0.7323205866946045
want -> thi,0.2975379779989523,0.2975379779989523,1.0,0.7024620220010477
thi -> war,0.20586694604504976,0.20586694604504976,1.0,0.7941330539549503
thi -> way,0.3132530120481928,0.3132530120481928,1.0,0.6867469879518072
thi -> week,0.2006286013619696,0.2006286013619696,1.0,0.7993713986380304
thi -> well,0.2734415924567837,0.2734415924567837,1.0,0.7265584075432163
whi -> thi,0.24567836563645887,0.24567836563645887,1.0,0.7543216343635412
work -> thi,0.321634363541121,0.321634363541121,1.0,0.678365636458879
world -> thi,0.30172865374541646,0.30172865374541646,1.0,0.6982713462545835
would -> thi,0.429020429544264,0.429020429544264,1.0,0.570979570455736
year -> thi,0.38239916186485073,0.38239916186485073,1.0,0.6176008381351492
think -> would,0.20848611838658984,0.20848611838658984,1.0,0.7915138816134102
two -> time,0.21948664222105815,0.21948664222105815,1.0,0.7805133577789418
use -> time,0.2467260345730749,0.2467260345730749,1.0,0.7532739654269252
want -> time,0.2079622839182818,0.2079622839182818,1.0,0.7920377160817182
way -> time,0.22943949711891043,0.22943949711891043,1.0,0.7705605028810896
work -> time,0.2399161864850707,0.2399161864850707,1.0,0.7600838135149293
world -> time,0.2179151388161341,0.2179151388161341,1.0,0.7820848611838659
would -> time,0.30225248821372447,0.30225248821372447,1.0,0.6977475117862755
year -> time,0.27763226820324777,0.27763226820324777,1.0,0.7223677317967523
trump -> would,0.2069146149816658,0.2069146149816658,1.0,0.7930853850183341
would -> two,0.21948664222105815,0.21948664222105815,1.0,0.7805133577789418
year -> two,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
use -> would,0.24829753797799894,0.24829753797799894,1.0,0.7517024620220011
use -> year,0.2215819800942902,0.2215819800942902,1.0,0.7784180199057098
veri -> would,0.2006286013619696,0.2006286013619696,1.0,0.7993713986380304
want -> would,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
would -> way,0.2215819800942902,0.2215819800942902,1.0,0.7784180199057098
work -> would,0.21843897328444212,0.21843897328444212,1.0,0.7815610267155579
year -> work,0.21739130434782608,0.21739130434782608,1.0,0.782608695652174
world -> would,0.22262964903090623,0.22262964903090623,1.0,0.7773703509690938
world -> year,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
year -> would,0.2744892613933997,0.2744892613933997,1.0,0.7255107386066003
american -> also,0.2006286013619696,0.2006286013619696,1.0,0.7993713986380304
also -> ani,0.2215819800942902,0.2215819800942902,1.0,0.7784180199057098
also -> thi,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
also -> come,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
could -> also,0.21581980094290204,0.21581980094290204,1.0,0.784180199057098
also -> day,0.20586694604504976,0.20586694604504976,1.0,0.7941330539549503
one -> also,0.21896280775275012,0.21896280775275012,1.0,0.7810371922472499
also -> thi,0.250392875851231,0.250392875851231,1.0,0.749607124148769
also -> thi,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
one -> also,0.23153483499214247,0.23153483499214247,1.0,0.7684651650078576
also -> like,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
also -> thi,0.26715557883708746,0.26715557883708746,1.0,0.7328444211629126
also -> thi,0.2283918281822944,0.2283918281822944,1.0,0.7716081718177056
mani -> also,0.21948664222105815,0.21948664222105815,1.0,0.7805133577789418
one -> also,0.21686746987951808,0.21686746987951808,1.0,0.7831325301204819
also -> thi,0.2634887375589314,0.2634887375589314,1.0,0.7365112624410686
also -> would,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
one -> also,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
one -> also,0.22472498690413828,0.22472498690413828,1.0,0.7752750130958617
one -> also,0.2074384494499738,0.2074384494499738,1.0,0.7925615505500262
one -> also,0.3074908328968046,0.3074908328968046,1.0,0.6925091671031953
one -> also,0.23101100052383447,0.23101100052383447,1.0,0.7689889994761655
one -> also,0.22367731796752227,0.22367731796752227,1.0,0.7763226820324778
one -> also,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
also -> onli,0.2467260345730749,0.2467260345730749,1.0,0.7532739654269252
also -> thi,0.26296490309062337,0.26296490309062337,1.0,0.7370350969093766
report -> also,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
also -> thi,0.22682032477737035,0.22682032477737035,1.0,0.7731796752226296
say -> also,0.23048716605552647,0.23048716605552647,1.0,0.7695128339444736
also -> thi,0.24934520691461498,0.24934520691461498,1.0,0.7506547930853851
take -> also,0.21529596647459404,0.21529596647459404,1.0,0.784704033525406
also -> thi,0.26872708224201153,0.26872708224201153,1.0,0.7312729177579884
also -> thi,0.20586694604504976,0.20586694604504976,1.0,0.7941330539549503
use -> also,0.23467784180199058,0.23467784180199058,1.0,0.7653221581980094
work -> also,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
also -> would,0.26872708224201153,0.26872708224201153,1.0,0.7312729177579884
year -> also,0.23624934520691462,0.23624934520691462,1.0,0.7637506547930853
also -> would,0.2006286013619696,0.2006286013619696,1.0,0.7993713986380304
american -> thi,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
american -> thi,0.21110529072812992,0.21110529072812992,1.0,0.7888947092718701
american -> thi,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
one -> american,0.24305919329491882,0.24305919329491882,1.0,0.7569408067050811
american -> thi,0.22682032477737035,0.22682032477737035,1.0,0.7731796752226296
american -> thi,0.2289156626506024,0.2289156626506024,1.0,0.7710843373493976
american -> thi,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
american -> would,0.21948664222105815,0.21948664222105815,1.0,0.7805133577789418
ani -> thi,0.2289156626506024,0.2289156626506024,1.0,0.7710843373493976
one -> ani,0.2069146149816658,0.2069146149816658,1.0,0.7930853850183341
ani -> thi,0.23677317967522263,0.23677317967522263,1.0,0.7632268203247774
ani -> thi,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
ani -> thi,0.2179151388161341,0.2179151388161341,1.0,0.7820848611838659
one -> ani,0.2713462545835516,0.2713462545835516,1.0,0.7286537454164483
one -> ani,0.20481927710843373,0.20481927710843373,1.0,0.7951807228915663
one -> ani,0.2079622839182818,0.2079622839182818,1.0,0.7920377160817182
ani -> onli,0.22577265584075432,0.22577265584075432,1.0,0.7742273441592457
ani -> thi,0.22629649030906235,0.22629649030906235,1.0,0.7737035096909377
ani -> thi,0.2278679937139864,0.2278679937139864,1.0,0.7721320062860136
ani -> thi,0.23834468308014667,0.23834468308014667,1.0,0.7616553169198533
use -> ani,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
ani -> thi,0.24358302776322682,0.24358302776322682,1.0,0.7564169722367732
year -> ani,0.214248297537978,0.214248297537978,1.0,0.785751702462022
one -> anoth,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
one -> back,0.21843897328444212,0.21843897328444212,1.0,0.7815610267155579
becaus -> thi,0.22053431115767416,0.22053431115767416,1.0,0.7794656888423258
one -> becaus,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
becaus -> thi,0.23782084861183866,0.23782084861183866,1.0,0.7621791513881613
becaus -> thi,0.21320062860136196,0.21320062860136196,1.0,0.7867993713986381
becaus -> thi,0.22367731796752227,0.22367731796752227,1.0,0.7763226820324778
one -> becaus,0.20639078051335777,0.20639078051335777,1.0,0.7936092194866422
one -> becaus,0.2640125720272394,0.2640125720272394,1.0,0.7359874279727606
becaus -> onli,0.20848611838658984,0.20848611838658984,1.0,0.7915138816134102
becaus -> thi,0.23834468308014667,0.23834468308014667,1.0,0.7616553169198533
say -> becaus,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
becaus -> thi,0.21372446306967,0.21372446306967,1.0,0.78627553693033
becaus -> thi,0.2278679937139864,0.2278679937139864,1.0,0.7721320062860136
becaus -> would,0.2325825039287585,0.2325825039287585,1.0,0.7674174960712414
year -> becaus,0.2006286013619696,0.2006286013619696,1.0,0.7993713986380304
befor -> thi,0.21634363541121004,0.21634363541121004,1.0,0.78365636458879
befor -> thi,0.2037716081718177,0.2037716081718177,1.0,0.7962283918281823
befor -> would,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
one -> call,0.22734415924567836,0.22734415924567836,1.0,0.7726558407543216
call -> thi,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
call -> thi,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
hillari -> thi,0.26715557883708746,0.26715557883708746,1.0,0.7328444211629126
one -> thi,0.21686746987951808,0.21686746987951808,1.0,0.7831325301204819
thi -> clinton,0.2069146149816658,0.2069146149816658,1.0,0.7930853850183341
would -> thi,0.20639078051335777,0.20639078051335777,1.0,0.7936092194866422
come -> thi,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
one -> come,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
come -> thi,0.2283918281822944,0.2283918281822944,1.0,0.7716081718177056
come -> thi,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
come -> thi,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
one -> come,0.2592980618124673,0.2592980618124673,1.0,0.7407019381875327
come -> thi,0.2278679937139864,0.2278679937139864,1.0,0.7721320062860136
come -> thi,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
come -> thi,0.2289156626506024,0.2289156626506024,1.0,0.7710843373493976
come -> would,0.22472498690413828,0.22472498690413828,1.0,0.7752750130958617
year -> come,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
could -> thi,0.21686746987951808,0.21686746987951808,1.0,0.7831325301204819
could -> thi,0.2210581456259822,0.2210581456259822,1.0,0.7789418543740179
could -> thi,0.22001047668936616,0.22001047668936616,1.0,0.7799895233106339
one -> could,0.25563122053431114,0.25563122053431114,1.0,0.7443687794656888
one -> could,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
could -> onli,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
could -> thi,0.22420115243583028,0.22420115243583028,1.0,0.7757988475641697
could -> thi,0.214248297537978,0.214248297537978,1.0,0.785751702462022
could -> thi,0.22315348349921424,0.22315348349921424,1.0,0.7768465165007857
could -> would,0.2393923520167627,0.2393923520167627,1.0,0.7606076479832373
year -> could,0.20848611838658984,0.20848611838658984,1.0,0.7915138816134102
one -> countri,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
countri -> thi,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
day -> thi,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
day -> thi,0.214248297537978,0.214248297537978,1.0,0.785751702462022
day -> thi,0.2079622839182818,0.2079622839182818,1.0,0.7920377160817182
one -> day,0.2399161864850707,0.2399161864850707,1.0,0.7600838135149293
day -> thi,0.21686746987951808,0.21686746987951808,1.0,0.7831325301204819
day -> thi,0.214772132006286,0.214772132006286,1.0,0.785227867993714
day -> thi,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
donald -> trump,0.21529596647459404,0.21529596647459404,1.0,0.784704033525406
thi -> elect,0.20481927710843373,0.20481927710843373,1.0,0.7951807228915663
thi -> elect,0.2079622839182818,0.2079622839182818,1.0,0.7920377160817182
one -> thi,0.22629649030906235,0.22629649030906235,1.0,0.7737035096909377
thi -> elect,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
thi -> elect,0.214248297537978,0.214248297537978,1.0,0.785751702462022
trump -> thi,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
would -> thi,0.20848611838658984,0.20848611838658984,1.0,0.7915138816134102
thi -> get,0.22210581456259823,0.22210581456259823,1.0,0.7778941854374017
thi -> know,0.21739130434782608,0.21739130434782608,1.0,0.782608695652174
one -> like,0.2393923520167627,0.2393923520167627,1.0,0.7606076479832373
peopl -> like,0.21110529072812992,0.21110529072812992,1.0,0.7888947092718701
thi -> like,0.27710843373493976,0.27710843373493976,1.0,0.7228915662650602
time -> like,0.2069146149816658,0.2069146149816658,1.0,0.7930853850183341
would -> like,0.20848611838658984,0.20848611838658984,1.0,0.7915138816134102
one -> make,0.20900995285489785,0.20900995285489785,1.0,0.7909900471451021
thi -> make,0.24148768988999475,0.24148768988999475,1.0,0.7585123101100053
one -> mani,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
mani -> thi,0.2278679937139864,0.2278679937139864,1.0,0.7721320062860136
one -> new,0.2210581456259822,0.2210581456259822,1.0,0.7789418543740179
thi -> new,0.2603457307490833,0.2603457307490833,1.0,0.7396542692509167
one -> onli,0.2179151388161341,0.2179151388161341,1.0,0.7820848611838659
one -> peopl,0.23677317967522263,0.23677317967522263,1.0,0.7632268203247774
one -> state,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
one -> thi,0.3122053431115767,0.3122053431115767,1.0,0.6877946568884232
one -> time,0.23101100052383447,0.23101100052383447,1.0,0.7689889994761655
one -> would,0.23153483499214247,0.23153483499214247,1.0,0.7684651650078576
one -> year,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
onli -> thi,0.25510738606600314,0.25510738606600314,1.0,0.7448926139339969
peopl -> thi,0.2718700890518596,0.2718700890518596,1.0,0.7281299109481404
thi -> said,0.21896280775275012,0.21896280775275012,1.0,0.7810371922472499
say -> thi,0.2320586694604505,0.2320586694604505,1.0,0.7679413305395495
thi -> state,0.24515453116815086,0.24515453116815086,1.0,0.7548454688318491
take -> thi,0.22262964903090623,0.22262964903090623,1.0,0.7773703509690938
thi -> time,0.26558407543216345,0.26558407543216345,1.0,0.7344159245678366
use -> thi,0.2215819800942902,0.2215819800942902,1.0,0.7784180199057098
thi -> way,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
would -> thi,0.2708224201152436,0.2708224201152436,1.0,0.7291775798847564
year -> thi,0.2393923520167627,0.2393923520167627,1.0,0.7606076479832373
would -> time,0.20639078051335777,0.20639078051335777,1.0,0.7936092194866422
first -> thi,0.21372446306967,0.21372446306967,1.0,0.78627553693033
first -> thi,0.21110529072812992,0.21110529072812992,1.0,0.7888947092718701
one -> first,0.2535358826610791,0.2535358826610791,1.0,0.7464641173389208
first -> thi,0.21110529072812992,0.21110529072812992,1.0,0.7888947092718701
first -> thi,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
first -> thi,0.22262964903090623,0.22262964903090623,1.0,0.7773703509690938
first -> thi,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
one -> like,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
like -> get,0.24882137244630698,0.24882137244630698,1.0,0.751178627553693
thi -> make,0.2179151388161341,0.2179151388161341,1.0,0.7820848611838659
new -> thi,0.22420115243583028,0.22420115243583028,1.0,0.7757988475641697
one -> get,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
one -> thi,0.27029858564693554,0.27029858564693554,1.0,0.7297014143530645
one -> time,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
onli -> get,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
thi -> get,0.24463069669984286,0.24463069669984286,1.0,0.7553693033001572
thi -> said,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
say -> thi,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
thi -> get,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
thi -> time,0.24305919329491882,0.24305919329491882,1.0,0.7569408067050811
would -> thi,0.23467784180199058,0.23467784180199058,1.0,0.7653221581980094
year -> thi,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
one -> thi,0.20481927710843373,0.20481927710843373,1.0,0.7951807228915663
thi -> govern,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
one -> hillari,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
hillari -> would,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
one -> thi,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
one -> like,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
thi -> like,0.2325825039287585,0.2325825039287585,1.0,0.7674174960712414
thi -> new,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
one -> peopl,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
one -> thi,0.25615505500261915,0.25615505500261915,1.0,0.7438449449973809
onli -> thi,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
peopl -> thi,0.23363017286537455,0.23363017286537455,1.0,0.7663698271346254
thi -> time,0.22577265584075432,0.22577265584075432,1.0,0.7742273441592457
would -> thi,0.22420115243583028,0.22420115243583028,1.0,0.7757988475641697
one -> make,0.22367731796752227,0.22367731796752227,1.0,0.7763226820324778
make -> like,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
thi -> make,0.2587742273441592,0.2587742273441592,1.0,0.7412257726558408
one -> mani,0.21320062860136196,0.21320062860136196,1.0,0.7867993713986381
mani -> thi,0.23415400733368255,0.23415400733368255,1.0,0.7658459926663175
one -> new,0.22996333158721843,0.22996333158721843,1.0,0.7700366684127815
new -> like,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
new -> thi,0.2729177579884756,0.2729177579884756,1.0,0.7270822420115244
new -> time,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
new -> would,0.2074384494499738,0.2074384494499738,1.0,0.7925615505500262
one -> onli,0.22577265584075432,0.22577265584075432,1.0,0.7742273441592457
one -> like,0.25301204819277107,0.25301204819277107,1.0,0.7469879518072289
one -> say,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
one -> like,0.21896280775275012,0.21896280775275012,1.0,0.7810371922472499
one -> take,0.2069146149816658,0.2069146149816658,1.0,0.7930853850183341
one -> thi,0.3373493975903614,0.3373493975903614,1.0,0.6626506024096386
one -> time,0.2572027239392352,0.2572027239392352,1.0,0.7427972760607648
one -> use,0.2074384494499738,0.2074384494499738,1.0,0.7925615505500262
one -> would,0.2462022001047669,0.2462022001047669,1.0,0.7537977998952331
one -> like,0.2210581456259822,0.2210581456259822,1.0,0.7789418543740179
onli -> like,0.2572027239392352,0.2572027239392352,1.0,0.7427972760607648
would -> onli,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
thi -> like,0.29177579884756416,0.29177579884756416,1.0,0.7082242011524358
time -> like,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
would -> like,0.21739130434782608,0.21739130434782608,1.0,0.782608695652174
thi -> right,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
thi -> said,0.24096385542168675,0.24096385542168675,1.0,0.7590361445783133
say -> thi,0.24986904138292299,0.24986904138292299,1.0,0.750130958617077
see -> thi,0.20639078051335777,0.20639078051335777,1.0,0.7936092194866422
thi -> like,0.25615505500261915,0.25615505500261915,1.0,0.7438449449973809
would -> like,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
take -> thi,0.2357255107386066,0.2357255107386066,1.0,0.7642744892613934
thi -> time,0.29020429544264015,0.29020429544264015,1.0,0.7097957045573599
two -> thi,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
use -> thi,0.24148768988999475,0.24148768988999475,1.0,0.7585123101100053
want -> thi,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
thi -> way,0.22262964903090623,0.22262964903090623,1.0,0.7773703509690938
